ticker_symbol,company_name,day_date,close_value,volume,open_value,high_value,low_value
TSLA,Tesla Inc,2019-12-09,339.53,9040217,336.59,344.45,335.08
TSLA,Tesla Inc,2019-12-10,348.84,8839951,339.96,350.73,339.31
TSLA,Tesla Inc,2019-12-11,352.7,6919162,351.8765,357.1899,351.09
TSLA,Tesla Inc,2019-12-12,359.68,7776211,354.92,362.74,353.23
TSLA,Tesla Inc,2019-12-13,358.39,6574281,361.05,365.21,354.64
TSLA,Tesla Inc,2019-12-14,358.39,6574281,361.05,365.21,354.64
TSLA,Tesla Inc,2019-12-15,358.39,6574281,361.05,365.21,354.64
TSLA,Tesla Inc,2019-12-16,381.5,18220940,362.55,383.61,362.5
TSLA,Tesla Inc,2019-12-17,378.99,8503775,378.99,385.5,375.9
TSLA,Tesla Inc,2019-12-18,393.15,14136390,380.63,395.22,380.58
TSLA,Tesla Inc,2019-12-19,404.04,18120310,397.32,406.85,396.5
TSLA,Tesla Inc,2019-12-20,405.59,14785210,410.29,413.0,400.185
TSLA,Tesla Inc,2019-12-21,405.59,14785210,410.29,413.0,400.185
TSLA,Tesla Inc,2019-12-22,405.59,14785210,410.29,413.0,400.185
TSLA,Tesla Inc,2019-12-23,419.22,13332820,411.78,422.01,410.0
TSLA,Tesla Inc,2019-12-24,425.25,8054720,418.36,425.47,412.6875
TSLA,Tesla Inc,2019-12-25,425.25,8054720,418.36,425.47,412.6875
TSLA,Tesla Inc,2019-12-26,430.94,10648290,427.91,433.48,426.35
TSLA,Tesla Inc,2019-12-27,430.38,9956827,435.0,435.31,426.11
TSLA,Tesla Inc,2019-12-28,430.38,9956827,435.0,435.31,426.11
TSLA,Tesla Inc,2019-12-29,430.38,9956827,435.0,435.31,426.11
TSLA,Tesla Inc,2019-12-30,414.7,12601270,428.79,429.0,409.2589
TSLA,Tesla Inc,2019-12-31,418.33,10292460,405.0,421.29,402.08
